26	sf	reg	0	ari	W	14	Sun	12/30/2012
27	sea	reg	28	la	W	7	Sun	12/30/2012
30	ten	reg	14	jax	W	18	Sun	12/30/2012
31	wsh	reg	8	dal	W	10	Sun	12/30/2012
13	ind	post	15	kc	W	1	Sat	1/4/2013
23	phi	post	19	no	L	-2	Sat	1/4/2013
6	cin	post	25	sd	L	-17	Sun	1/5/2013
11	gb	post	26	sf	L	-3	Sun	1/5/2013
18	ne	post	13	ind	W	21	Sat	1/11/2013
27	sea	post	19	no	W	8	Sat	1/11/2013
4	car	post	26	sf	L	-13	Sun	1/12/2013
9	den	post	25	sd	W	7	Sun	1/12/2013
9	den	post	18	ne	W	10	Sun	1/19/2013
27	sea	post	26	sf	W	6	Sun	1/19/2013
9	den	post	27	sea	L	-35	Sun	2/2/2013
8	dal	pre	16	mia	W	4	Sun	8/4/2013
1	atl	pre	6	cin	L	-24	Thu	8/8/2013
7	cle	pre	28	la	W	8	Thu	8/8/2013
25	sd	pre	27	sea	L	-21	Thu	8/8/2013
26	sf	pre	9	den	L	-4	Thu	8/8/2013
29	tb	pre	2	bal	L	-28	Thu	8/8/2013
30	ten	pre	31	wsh	L	-1	Thu	8/8/2013
4	car	pre	5	chi	W	7	Fri	8/9/2013
10	det	pre	21	nyj	W	9	Fri	8/9/2013
11	gb	pre	0	ari	L	-17	Fri	8/9/2013
14	jax	pre	16	mia	L	-24	Fri	8/9/2013
17	min	pre	12	hou	L	-14	Fri	8/9/2013
19	no	pre	15	kc	W	4	Fri	8/9/2013
22	oak	pre	8	dal	W	2	Fri	8/9/2013
23	phi	pre	18	ne	L	-9	Fri	8/9/2013
24	pit	pre	20	nyg	L	-5	Sat	8/10/2013
13	ind	pre	3	buf	L	-24	Sun	8/11/2013
2	bal	pre	1	atl	W	4	Thu	8/15/2013
5	chi	pre	25	sd	W	5	Thu	8/15/2013
7	cle	pre	10	det	W	18	Thu	8/15/2013
23	phi	pre	4	car	W	5	Thu	8/15/2013
3	buf	pre	17	min	W	4	Fri	8/16/2013
15	kc	pre	26	sf	L	-2	Fri	8/16/2013
18	ne	pre	29	tb	W	4	Fri	8/16/2013
19	no	pre	22	oak	W	8	Fri	8/16/2013
0	ari	pre	8	dal	W	5	Sat	8/17/2013
6	cin	pre	30	ten	W	8	Sat	8/17/2013
12	hou	pre	16	mia	W	7	Sat	8/17/2013
21	nyj	pre	14	jax	W	24	Sat	8/17/2013
27	sea	pre	9	den	W	30	Sat	8/17/2013
28	la	pre	11	gb	L	-12	Sat	8/17/2013
20	nyg	pre	13	ind	L	-8	Sun	8/18/2013
31	wsh	pre	24	pit	W	11	Mon	8/19/2013
2	bal	pre	4	car	L	-7	Thu	8/22/2013
10	det	pre	18	ne	W	31	Thu	8/22/2013
11	gb	pre	27	sea	L	-7	Fri	8/23/2013
22	oak	pre	5	chi	L	-8	Fri	8/23/2013
0	ari	pre	25	sd	L	-17	Sat	8/24/2013
8	dal	pre	6	cin	W	6	Sat	8/24/2013
9	den	pre	28	la	W	1	Sat	8/24/2013
13	ind	pre	7	cle	W	21	Sat	8/24/2013
14	jax	pre	23	phi	L	-7	Sat	8/24/2013
16	mia	pre	29	tb	L	-1	Sat	8/24/2013
20	nyg	pre	21	nyj	L	-3	Sat	8/24/2013
24	pit	pre	15	kc	L	-6	Sat	8/24/2013
30	ten	pre	1	atl	W	11	Sat	8/24/2013
31	wsh	pre	3	buf	W	23	Sat	8/24/2013
12	hou	pre	19	no	L	-8	Sun	8/25/2013
26	sf	pre	17	min	W	20	Sun	8/25/2013
1	atl	pre	14	jax	L	-4	Thu	8/29/2013
3	buf	pre	10	det	L	-22	Thu	8/29/2013
4	car	pre	24	pit	W	15	Thu	8/29/2013
5	chi	pre	7	cle	L	-2	Thu	8/29/2013
6	cin	pre	13	ind	W	17	Thu	8/29/2013
8	dal	pre	12	hou	L	-18	Thu	8/29/2013
9	den	pre	0	ari	L	-8	Thu	8/29/2013
15	kc	pre	11	gb	W	22	Thu	8/29/2013
16	mia	pre	19	no	W	3	Thu	8/29/2013
17	min	pre	30	ten	W	1	Thu	8/29/2013
18	ne	pre	20	nyg	W	8	Thu	8/29/2013
21	nyj	pre	23	phi	W	7	Thu	8/29/2013
25	sd	pre	26	sf	L	-35	Thu	8/29/2013
27	sea	pre	22	oak	W	16	Thu	8/29/2013
28	la	pre	2	bal	W	3	Thu	8/29/2013
29	tb	pre	31	wsh	L	-18	Thu	8/29/2013
9	den	reg	2	bal	W	22	Thu	9/5/2013
3	buf	reg	18	ne	L	-2	Sun	9/8/2013
4	car	reg	27	sea	L	-5	Sun	9/8/2013
5	chi	reg	6	cin	W	3	Sun	9/8/2013
7	cle	reg	16	mia	L	-13	Sun	9/8/2013
8	dal	reg	20	nyg	W	5	Sun	9/8/2013
10	det	reg	17	min	W	10	Sun	9/8/2013
13	ind	reg	22	oak	W	4	Sun	9/8/2013
14	jax	reg	15	kc	L	-26	Sun	9/8/2013
19	no	reg	1	atl	W	6	Sun	9/8/2013
21	nyj	reg	29	tb	W	1	Sun	9/8/2013
24	pit	reg	30	ten	L	-7	Sun	9/8/2013
26	sf	reg	11	gb	W	6	Sun	9/8/2013
28	la	reg	0	ari	W	3	Sun	9/8/2013
25	sd	reg	12	hou	L	-3	Mon	9/9/2013
31	wsh	reg	23	phi	L	-6	Mon	9/9/2013
18	ne	reg	21	nyj	W	3	Thu	9/12/2013
0	ari	reg	10	det	W	4	Sun	9/15/2013
1	atl	reg	28	la	W	7	Sun	9/15/2013
2	bal	reg	7	cle	W	8	Sun	9/15/2013
3	buf	reg	4	car	W	1	Sun	9/15/2013
5	chi	reg	17	min	W	1	Sun	9/15/2013
11	gb	reg	31	wsh	W	18	Sun	9/15/2013
12	hou	reg	30	ten	W	6	Sun	9/15/2013
13	ind	reg	16	mia	L	-4	Sun	9/15/2013
15	kc	reg	8	dal	W	1	Sun	9/15/2013
20	nyg	reg	9	den	L	-18	Sun	9/15/2013
22	oak	reg	14	jax	W	10	Sun	9/15/2013
23	phi	reg	25	sd	L	-3	Sun	9/15/2013
27	sea	reg	26	sf	W	26	Sun	9/15/2013
29	tb	reg	19	no	L	-2	Sun	9/15/2013
6	cin	reg	24	pit	W	10	Mon	9/16/2013
23	phi	reg	15	kc	L	-10	Thu	9/19/2013
2	bal	reg	12	hou	W	21	Sun	9/22/2013
4	car	reg	20	nyg	W	38	Sun	9/22/2013
6	cin	reg	11	gb	W	4	Sun	9/22/2013
8	dal	reg	28	la	W	24	Sun	9/22/2013
16	mia	reg	1	atl	W	4	Sun	9/22/2013
17	min	reg	7	cle	L	-4	Sun	9/22/2013
18	ne	reg	29	tb	W	20	Sun	9/22/2013
19	no	reg	0	ari	W	24	Sun	9/22/2013
21	nyj	reg	3	buf	W	7	Sun	9/22/2013
24	pit	reg	5	chi	L	-17	Sun	9/22/2013
26	sf	reg	13	ind	L	-20	Sun	9/22/2013
27	sea	reg	14	jax	W	28	Sun	9/22/2013
30	ten	reg	25	sd	W	3	Sun	9/22/2013
31	wsh	reg	10	det	L	-7	Sun	9/22/2013
9	den	reg	22	oak	W	16	Mon	9/23/2013
28	la	reg	26	sf	L	-24	Thu	9/26/2013
1	atl	reg	18	ne	L	-7	Sun	9/29/2013
3	buf	reg	2	bal	W	3	Sun	9/29/2013
7	cle	reg	6	cin	W	11	Sun	9/29/2013
9	den	reg	23	phi	W	32	Sun	9/29/2013
10	det	reg	5	chi	W	8	Sun	9/29/2013
12	hou	reg	27	sea	L	-3	Sun	9/29/2013
14	jax	reg	13	ind	L	-34	Sun	9/29/2013
15	kc	reg	20	nyg	W	24	Sun	9/29/2013
17	min	reg	24	pit	W	7	Sun	9/29/2013
22	oak	reg	31	wsh	L	-10	Sun	9/29/2013
25	sd	reg	8	dal	W	9	Sun	9/29/2013
29	tb	reg	0	ari	L	-3	Sun	9/29/2013
30	ten	reg	21	nyj	W	25	Sun	9/29/2013
19	no	reg	16	mia	W	21	Mon	9/30/2013
7	cle	reg	3	buf	W	13	Thu	10/3/2013
0	ari	reg	4	car	W	16	Sun	10/6/2013
5	chi	reg	19	no	L	-8	Sun	10/6/2013
6	cin	reg	18	ne	W	7	Sun	10/6/2013
8	dal	reg	9	den	L	-3	Sun	10/6/2013
11	gb	reg	10	det	W	13	Sun	10/6/2013
13	ind	reg	27	sea	W	6	Sun	10/6/2013
16	mia	reg	2	bal	L	-3	Sun	10/6/2013
20	nyg	reg	23	phi	L	-15	Sun	10/6/2013
22	oak	reg	25	sd	W	10	Sun	10/6/2013
26	sf	reg	12	hou	W	31	Sun	10/6/2013
28	la	reg	14	jax	W	14	Sun	10/6/2013
30	ten	reg	15	kc	L	-9	Sun	10/6/2013
1	atl	reg	21	nyj	L	-2	Mon	10/7/2013
5	chi	reg	20	nyg	W	6	Thu	10/10/2013
2	bal	reg	11	gb	L	-2	Sun	10/13/2013
3	buf	reg	6	cin	L	-3	Sun	10/13/2013
7	cle	reg	10	det	L	-14	Sun	10/13/2013
8	dal	reg	31	wsh	W	15	Sun	10/13/2013
9	den	reg	14	jax	W	16	Sun	10/13/2013
12	hou	reg	28	la	L	-25	Sun	10/13/2013
15	kc	reg	22	oak	W	17	Sun	10/13/2013
17	min	reg	4	car	L	-25	Sun	10/13/2013
18	ne	reg	19	no	W	3	Sun	10/13/2013
21	nyj	reg	24	pit	L	-13	Sun	10/13/2013
26	sf	reg	0	ari	W	12	Sun	10/13/2013
27	sea	reg	30	ten	W	7	Sun	10/13/2013
29	tb	reg	23	phi	L	-11	Sun	10/13/2013
25	sd	reg	13	ind	W	10	Mon	10/14/2013
0	ari	reg	27	sea	L	-12	Thu	10/17/2013
1	atl	reg	29	tb	W	8	Sun	10/20/2013
4	car	reg	28	la	W	15	Sun	10/20/2013
10	det	reg	6	cin	L	-3	Sun	10/20/2013
11	gb	reg	7	cle	W	18	Sun	10/20/2013
13	ind	reg	9	den	W	6	Sun	10/20/2013
14	jax	reg	25	sd	L	-18	Sun	10/20/2013
15	kc	reg	12	hou	W	1	Sun	10/20/2013
16	mia	reg	3	buf	L	-2	Sun	10/20/2013
21	nyj	reg	18	ne	W	3	Sun	10/20/2013
23	phi	reg	8	dal	L	-14	Sun	10/20/2013
24	pit	reg	2	bal	W	3	Sun	10/20/2013
30	ten	reg	26	sf	L	-14	Sun	10/20/2013
31	wsh	reg	5	chi	W	4	Sun	10/20/2013
20	nyg	reg	17	min	W	16	Mon	10/21/2013
29	tb	reg	4	car	L	-18	Thu	10/24/2013
0	ari	reg	1	atl	W	14	Sun	10/27/2013
6	cin	reg	21	nyj	W	40	Sun	10/27/2013
9	den	reg	31	wsh	W	24	Sun	10/27/2013
10	det	reg	8	dal	W	1	Sun	10/27/2013
14	jax	reg	26	sf	L	-32	Sun	10/27/2013
15	kc	reg	7	cle	W	6	Sun	10/27/2013
17	min	reg	11	gb	L	-13	Sun	10/27/2013
18	ne	reg	16	mia	W	10	Sun	10/27/2013
19	no	reg	3	buf	W	18	Sun	10/27/2013
22	oak	reg	24	pit	W	3	Sun	10/27/2013
23	phi	reg	20	nyg	L	-8	Sun	10/27/2013
28	la	reg	27	sea	L	-5	Mon	10/28/2013
16	mia	reg	6	cin	W	2	Thu	10/31/2013
3	buf	reg	15	kc	L	-10	Sun	11/3/2013
4	car	reg	1	atl	W	24	Sun	11/3/2013
7	cle	reg	2	bal	W	6	Sun	11/3/2013
8	dal	reg	17	min	W	4	Sun	11/3/2013
12	hou	reg	13	ind	L	-3	Sun	11/3/2013
18	ne	reg	24	pit	W	24	Sun	11/3/2013
21	nyj	reg	19	no	W	6	Sun	11/3/2013
22	oak	reg	23	phi	L	-29	Sun	11/3/2013
27	sea	reg	29	tb	W	3	Sun	11/3/2013
28	la	reg	30	ten	L	-7	Sun	11/3/2013
31	wsh	reg	25	sd	W	6	Sun	11/3/2013
11	gb	reg	5	chi	L	-7	Mon	11/4/2013
17	min	reg	31	wsh	W	7	Thu	11/7/2013
0	ari	reg	12	hou	W	3	Sun	11/10/2013
1	atl	reg	27	sea	L	-23	Sun	11/10/2013
2	bal	reg	6	cin	W	3	Sun	11/10/2013
5	chi	reg	10	det	L	-2	Sun	11/10/2013
11	gb	reg	23	phi	L	-14	Sun	11/10/2013
13	ind	reg	28	la	L	-30	Sun	11/10/2013
19	no	reg	8	dal	W	32	Sun	11/10/2013
20	nyg	reg	22	oak	W	4	Sun	11/10/2013
24	pit	reg	3	buf	W	13	Sun	11/10/2013
25	sd	reg	9	den	L	-8	Sun	11/10/2013
26	sf	reg	4	car	L	-1	Sun	11/10/2013
30	ten	reg	14	jax	L	-2	Sun	11/10/2013
29	tb	reg	16	mia	W	3	Mon	11/11/2013
30	ten	reg	13	ind	L	-3	Thu	11/14/2013
3	buf	reg	21	nyj	W	23	Sun	11/17/2013
5	chi	reg	2	bal	W	3	Sun	11/17/2013
6	cin	reg	7	cle	W	21	Sun	11/17/2013
9	den	reg	15	kc	W	10	Sun	11/17/2013
12	hou	reg	22	oak	L	-5	Sun	11/17/2013
14	jax	reg	0	ari	L	-13	Sun	11/17/2013
16	mia	reg	25	sd	W	4	Sun	11/17/2013
19	no	reg	26	sf	W	3	Sun	11/17/2013
20	nyg	reg	11	gb	W	14	Sun	11/17/2013
23	phi	reg	31	wsh	W	8	Sun	11/17/2013
24	pit	reg	10	det	W	10	Sun	11/17/2013
27	sea	reg	17	min	W	21	Sun	11/17/2013
29	tb	reg	1	atl	W	13	Sun	11/17/2013
4	car	reg	18	ne	W	4	Mon	11/18/2013
1	atl	reg	19	no	L	-4	Thu	11/21/2013
0	ari	reg	13	ind	W	29	Sun	11/24/2013
2	bal	reg	21	nyj	W	16	Sun	11/24/2013
7	cle	reg	24	pit	L	-16	Sun	11/24/2013
10	det	reg	29	tb	L	-3	Sun	11/24/2013
11	gb	reg	17	min	T	0	Sun	11/24/2013
11	gb	reg	17	min	W	0	Sun	11/24/2013
12	hou	reg	14	jax	L	-7	Sun	11/24/2013
15	kc	reg	25	sd	L	-3	Sun	11/24/2013
16	mia	reg	4	car	L	-4	Sun	11/24/2013
18	ne	reg	9	den	W	3	Sun	11/24/2013
20	nyg	reg	8	dal	L	-3	Sun	11/24/2013
22	oak	reg	30	ten	L	-4	Sun	11/24/2013
28	la	reg	5	chi	W	21	Sun	11/24/2013
31	wsh	reg	26	sf	L	-21	Mon	11/25/2013
2	bal	reg	24	pit	W	2	Thu	11/28/2013
8	dal	reg	22	oak	W	7	Thu	11/28/2013
10	det	reg	11	gb	W	30	Thu	11/28/2013
3	buf	reg	1	atl	L	-3	Sun	12/1/2013
4	car	reg	29	tb	W	21	Sun	12/1/2013
7	cle	reg	14	jax	L	-4	Sun	12/1/2013
12	hou	reg	18	ne	L	-3	Sun	12/1/2013
13	ind	reg	30	ten	W	8	Sun	12/1/2013
15	kc	reg	9	den	L	-7	Sun	12/1/2013
17	min	reg	5	chi	W	3	Sun	12/1/2013
21	nyj	reg	16	mia	L	-20	Sun	12/1/2013
23	phi	reg	0	ari	W	3	Sun	12/1/2013
25	sd	reg	6	cin	L	-7	Sun	12/1/2013
26	sf	reg	28	la	W	10	Sun	12/1/2013
31	wsh	reg	20	nyg	L	-7	Sun	12/1/2013
27	sea	reg	19	no	W	27	Mon	12/2/2013
14	jax	reg	12	hou	W	7	Thu	12/5/2013
0	ari	reg	28	la	W	20	Sun	12/8/2013
2	bal	reg	17	min	W	3	Sun	12/8/2013
6	cin	reg	13	ind	W	14	Sun	12/8/2013
9	den	reg	30	ten	W	23	Sun	12/8/2013
11	gb	reg	1	atl	W	1	Sun	12/8/2013
18	ne	reg	7	cle	W	1	Sun	12/8/2013
19	no	reg	4	car	W	18	Sun	12/8/2013
21	nyj	reg	22	oak	W	10	Sun	12/8/2013
23	phi	reg	10	det	W	14	Sun	12/8/2013
24	pit	reg	16	mia	L	-6	Sun	12/8/2013
25	sd	reg	20	nyg	W	23	Sun	12/8/2013
26	sf	reg	27	sea	W	2	Sun	12/8/2013
29	tb	reg	3	buf	W	21	Sun	12/8/2013
31	wsh	reg	15	kc	L	-35	Sun	12/8/2013
5	chi	reg	8	dal	W	17	Mon	12/9/2013
9	den	reg	25	sd	L	-7	Thu	12/12/2013
1	atl	reg	31	wsh	W	1	Sun	12/15/2013
4	car	reg	21	nyj	W	10	Sun	12/15/2013
7	cle	reg	5	chi	L	-7	Sun	12/15/2013
8	dal	reg	11	gb	L	-1	Sun	12/15/2013
13	ind	reg	12	hou	W	22	Sun	12/15/2013
14	jax	reg	3	buf	L	-7	Sun	12/15/2013
16	mia	reg	18	ne	W	4	Sun	12/15/2013
17	min	reg	23	phi	W	18	Sun	12/15/2013
20	nyg	reg	27	sea	L	-23	Sun	12/15/2013
22	oak	reg	15	kc	L	-25	Sun	12/15/2013
24	pit	reg	6	cin	W	10	Sun	12/15/2013
28	la	reg	19	no	W	11	Sun	12/15/2013
29	tb	reg	26	sf	L	-19	Sun	12/15/2013
30	ten	reg	0	ari	L	-3	Sun	12/15/2013
10	det	reg	2	bal	L	-2	Mon	12/16/2013
2	bal	reg	18	ne	L	-34	Sun	12/22/2013
3	buf	reg	16	mia	W	19	Sun	12/22/2013
4	car	reg	19	no	W	4	Sun	12/22/2013
6	cin	reg	17	min	W	28	Sun	12/22/2013
10	det	reg	20	nyg	L	-3	Sun	12/22/2013
11	gb	reg	24	pit	L	-7	Sun	12/22/2013
12	hou	reg	9	den	L	-24	Sun	12/22/2013
14	jax	reg	30	ten	L	-4	Sun	12/22/2013
15	kc	reg	13	ind	L	-16	Sun	12/22/2013
21	nyj	reg	7	cle	W	11	Sun	12/22/2013
23	phi	reg	5	chi	W	43	Sun	12/22/2013
25	sd	reg	22	oak	W	13	Sun	12/22/2013
27	sea	reg	0	ari	L	-7	Sun	12/22/2013
28	la	reg	29	tb	W	10	Sun	12/22/2013
31	wsh	reg	8	dal	L	-1	Sun	12/22/2013
26	sf	reg	1	atl	W	10	Mon	12/23/2013
0	ari	reg	26	sf	L	-3	Sun	12/29/2013
1	atl	reg	4	car	L	-1	Sun	12/29/2013
5	chi	reg	11	gb	L	-5	Sun	12/29/2013
6	cin	reg	2	bal	W	17	Sun	12/29/2013
8	dal	reg	23	phi	L	-2	Sun	12/29/2013
13	ind	reg	14	jax	W	20	Sun	12/29/2013
16	mia	reg	21	nyj	L	-13	Sun	12/29/2013
17	min	reg	10	det	W	1	Sun	12/29/2013
18	ne	reg	3	buf	W	14	Sun	12/29/2013
19	no	reg	29	tb	W	25	Sun	12/29/2013
20	nyg	reg	31	wsh	W	14	Sun	12/29/2013
22	oak	reg	9	den	L	-20	Sun	12/29/2013
24	pit	reg	7	cle	W	13	Sun	12/29/2013
25	sd	reg	15	kc	W	3	Sun	12/29/2013
27	sea	reg	28	la	W	18	Sun	12/29/2013
30	ten	reg	12	hou	W	6	Sun	12/29/2013
4	car	post	0	ari	W	11	Sat	1/3/2014
24	pit	post	2	bal	L	-13	Sat	1/3/2014
8	dal	post	10	det	W	4	Sun	1/4/2014
13	ind	post	6	cin	W	16	Sun	1/4/2014
18	ne	post	2	bal	W	4	Sat	1/10/2014
27	sea	post	4	car	W	14	Sat	1/10/2014
9	den	post	13	ind	L	-11	Sun	1/11/2014
11	gb	post	8	dal	W	5	Sun	1/11/2014
18	ne	post	13	ind	W	38	Sun	1/18/2014
27	sea	post	11	gb	W	6	Sun	1/18/2014
27	sea	post	18	ne	L	-4	Sun	2/1/2014
3	buf	pre	20	nyg	L	-4	Sun	8/3/2014
2	bal	pre	26	sf	W	20	Thu	8/7/2014
9	den	pre	27	sea	W	5	Thu	8/7/2014
15	kc	pre	6	cin	W	2	Thu	8/7/2014
21	nyj	pre	13	ind	W	3	Thu	8/7/2014
25	sd	pre	8	dal	W	20	Thu	8/7/2014
31	wsh	pre	18	ne	W	17	Thu	8/7/2014
1	atl	pre	16	mia	W	6	Fri	8/8/2014
4	car	pre	3	buf	L	-2	Fri	8/8/2014
5	chi	pre	23	phi	W	6	Fri	8/8/2014
14	jax	pre	29	tb	W	6	Fri	8/8/2014
17	min	pre	22	oak	W	4	Fri	8/8/2014
28	la	pre	19	no	L	-2	Fri	8/8/2014
0	ari	pre	12	hou	W	32	Sat	8/9/2014
10	det	pre	7	cle	W	1	Sat	8/9/2014
20	nyg	pre	24	pit	W	4	Sat	8/9/2014
30	ten	pre	11	gb	W	4	Sat	8/9/2014
5	chi	pre	14	jax	W	1	Thu	8/14/2014
18	ne	pre	23	phi	W	7	Fri	8/15/2014
19	no	pre	30	ten	W	7	Fri	8/15/2014
22	oak	pre	10	det	W	1	Fri	8/15/2014
27	sea	pre	25	sd	W	27	Fri	8/15/2014
6	cin	pre	21	nyj	L	-8	Sat	8/16/2014
8	dal	pre	2	bal	L	-7	Sat	8/16/2014
12	hou	pre	1	atl	W	25	Sat	8/16/2014
13	ind	pre	20	nyg	L	-1	Sat	8/16/2014
17	min	pre	0	ari	W	2	Sat	8/16/2014
24	pit	pre	3	buf	W	3	Sat	8/16/2014
28	la	pre	11	gb	L	-14	Sat	8/16/2014
29	tb	pre	16	mia	L	-6	Sat	8/16/2014
4	car	pre	15	kc	W	12	Sun	8/17/2014
26	sf	pre	9	den	L	-34	Sun	8/17/2014
31	wsh	pre	7	cle	W	1	Mon	8/18/2014
23	phi	pre	24	pit	W	10	Thu	8/21/2014
10	det	pre	14	jax	W	1	Fri	8/22/2014
11	gb	pre	22	oak	W	10	Fri	8/22/2014
18	ne	pre	4	car	W	23	Fri	8/22/2014
21	nyj	pre	20	nyg	L	-11	Fri	8/22/2014
27	sea	pre	5	chi	W	28	Fri	8/22/2014
1	atl	pre	30	ten	L	-7	Sat	8/23/2014
2	bal	pre	31	wsh	W	6	Sat	8/23/2014
3	buf	pre	29	tb	L	-13	Sat	8/23/2014
7	cle	pre	28	la	L	-19	Sat	8/23/2014
9	den	pre	12	hou	L	-1	Sat	8/23/2014
13	ind	pre	19	no	L	-6	Sat	8/23/2014
15	kc	pre	17	min	L	-18	Sat	8/23/2014
16	mia	pre	8	dal	W	5	Sat	8/23/2014
0	ari	pre	6	cin	L	-6	Sun	8/24/2014
26	sf	pre	25	sd	W	14	Sun	8/24/2014
3	buf	pre	10	det	L	-23	Thu	8/28/2014
6	cin	pre	13	ind	W	28	Thu	8/28/2014
7	cle	pre	5	chi	W	20	Thu	8/28/2014
8	dal	pre	9	den	L	-24	Thu	8/28/2014
11	gb	pre	15	kc	W	20	Thu	8/28/2014
12	hou	pre	26	sf	L	-27	Thu	8/28/2014
14	jax	pre	1	atl	L	-10	Thu	8/28/2014
16	mia	pre	28	la	W	1	Thu	8/28/2014
19	no	pre	2	bal	L	-9	Thu	8/28/2014
20	nyg	pre	18	ne	W	3	Thu	8/28/2014
22	oak	pre	27	sea	W	10	Thu	8/28/2014
23	phi	pre	21	nyj	W	30	Thu	8/28/2014
24	pit	pre	4	car	L	-10	Thu	8/28/2014
25	sd	pre	0	ari	W	3	Thu	8/28/2014
29	tb	pre	31	wsh	L	-14	Thu	8/28/2014
30	ten	pre	17	min	L	-16	Thu	8/28/2014
27	sea	reg	11	gb	W	20	Thu	9/4/2014
1	atl	reg	19	no	W	3	Sun	9/7/2014
2	bal	reg	6	cin	L	-7	Sun	9/7/2014
5	chi	reg	3	buf	L	-3	Sun	9/7/2014
8	dal	reg	26	sf	L	-11	Sun	9/7/2014
9	den	reg	13	ind	W	7	Sun	9/7/2014
12	hou	reg	31	wsh	W	11	Sun	9/7/2014
15	kc	reg	30	ten	L	-16	Sun	9/7/2014
16	mia	reg	18	ne	W	13	Sun	9/7/2014
21	nyj	reg	22	oak	W	5	Sun	9/7/2014
23	phi	reg	14	jax	W	17	Sun	9/7/2014
24	pit	reg	7	cle	W	3	Sun	9/7/2014
28	la	reg	17	min	L	-28	Sun	9/7/2014
29	tb	reg	4	car	L	-6	Sun	9/7/2014
0	ari	reg	25	sd	W	1	Mon	9/8/2014
10	det	reg	20	nyg	W	21	Mon	9/8/2014
2	bal	reg	24	pit	W	20	Thu	9/11/2014
3	buf	reg	16	mia	W	19	Sun	9/14/2014
4	car	reg	10	det	W	17	Sun	9/14/2014
6	cin	reg	1	atl	W	14	Sun	9/14/2014
7	cle	reg	19	no	W	2	Sun	9/14/2014
9	den	reg	15	kc	W	7	Sun	9/14/2014
11	gb	reg	21	nyj	W	7	Sun	9/14/2014
17	min	reg	18	ne	L	-23	Sun	9/14/2014
20	nyg	reg	0	ari	L	-11	Sun	9/14/2014
22	oak	reg	12	hou	L	-16	Sun	9/14/2014
25	sd	reg	27	sea	W	9	Sun	9/14/2014
26	sf	reg	5	chi	L	-8	Sun	9/14/2014
29	tb	reg	28	la	L	-2	Sun	9/14/2014
30	ten	reg	8	dal	L	-16	Sun	9/14/2014
31	wsh	reg	14	jax	W	31	Sun	9/14/2014
13	ind	reg	23	phi	L	-3	Mon	9/15/2014
1	atl	reg	29	tb	W	42	Thu	9/18/2014
0	ari	reg	26	sf	W	9	Sun	9/21/2014
3	buf	reg	25	sd	L	-12	Sun	9/21/2014
4	car	reg	24	pit	L	-18	Sun	9/21/2014
6	cin	reg	30	ten	W	26	Sun	9/21/2014
7	cle	reg	2	bal	L	-2	Sun	9/21/2014
10	det	reg	11	gb	W	12	Sun	9/21/2014
14	jax	reg	13	ind	L	-27	Sun	9/21/2014
16	mia	reg	15	kc	L	-19	Sun	9/21/2014
18	ne	reg	22	oak	W	7	Sun	9/21/2014
19	no	reg	17	min	W	11	Sun	9/21/2014
20	nyg	reg	12	hou	W	13	Sun	9/21/2014
23	phi	reg	31	wsh	W	3	Sun	9/21/2014
27	sea	reg	9	den	W	6	Sun	9/21/2014
28	la	reg	8	dal	L	-3	Sun	9/21/2014
21	nyj	reg	5	chi	L	-8	Mon	9/22/2014
31	wsh	reg	20	nyg	L	-31	Thu	9/25/2014
2	bal	reg	4	car	W	28	Sun	9/28/2014
5	chi	reg	11	gb	L	-21	Sun	9/28/2014
8	dal	reg	19	no	W	21	Sun	9/28/2014
12	hou	reg	3	buf	W	6	Sun	9/28/2014
13	ind	reg	30	ten	W	24	Sun	9/28/2014
17	min	reg	1	atl	W	13	Sun	9/28/2014
21	nyj	reg	10	det	L	-7	Sun	9/28/2014
22	oak	reg	16	mia	L	-24	Sun	9/28/2014
24	pit	reg	29	tb	L	-3	Sun	9/28/2014
25	sd	reg	14	jax	W	19	Sun	9/28/2014
26	sf	reg	23	phi	W	5	Sun	9/28/2014
15	kc	reg	18	ne	W	27	Mon	9/29/2014
11	gb	reg	17	min	W	32	Thu	10/2/2014
4	car	reg	5	chi	W	7	Sun	10/5/2014
8	dal	reg	12	hou	W	3	Sun	10/5/2014
9	den	reg	0	ari	W	21	Sun	10/5/2014
10	det	reg	3	buf	L	-3	Sun	10/5/2014
13	ind	reg	2	bal	W	7	Sun	10/5/2014
14	jax	reg	24	pit	L	-8	Sun	10/5/2014
18	ne	reg	6	cin	W	26	Sun	10/5/2014
19	no	reg	29	tb	W	6	Sun	10/5/2014
20	nyg	reg	1	atl	W	10	Sun	10/5/2014
23	phi	reg	28	la	W	6	Sun	10/5/2014
25	sd	reg	21	nyj	W	31	Sun	10/5/2014
26	sf	reg	15	kc	W	5	Sun	10/5/2014
30	ten	reg	7	cle	L	-1	Sun	10/5/2014
31	wsh	reg	27	sea	L	-10	Mon	10/6/2014
12	hou	reg	13	ind	L	-5	Thu	10/9/2014
0	ari	reg	31	wsh	W	10	Sun	10/12/2014
1	atl	reg	5	chi	L	-14	Sun	10/12/2014
3	buf	reg	18	ne	L	-15	Sun	10/12/2014
6	cin	reg	4	car	W	0	Sun	10/12/2014
6	cin	reg	4	car	T	0	Sun	10/12/2014
7	cle	reg	24	pit	W	21	Sun	10/12/2014
16	mia	reg	11	gb	L	-3	Sun	10/12/2014
